uuid,stkcd,date,clpr,clpr_next,label
15015,605388,20250510,6.22,6.21,down
15016,605388,20250516,6.26,6.42,up
15017,605388,20250524,6.35,6.99,up
15018,605388,20250528,8.46,9.31,up
15019,605388,20250530,8.8,9.68,up
15020,605389,20250515,33.95,34.07,up
15021,605398,20250508,31.3,29.9,down
15022,605399,20250515,11.78,11.69,down
15023,605399,20250528,11.58,11.79,up
15024,605488,20250501,49.26,49.9,up
15025,605488,20250520,45.87,45.35,down
15026,605488,20250526,47.2,46.78,down
15027,605488,20250529,48.15,32.17,down
15028,605499,20250515,277.55,277.98,up
15029,605499,20250522,286.88,283.66,down
15030,605499,20250527,293.0,311.47,up
15031,605500,20250507,7.31,7.39,up
15032,605500,20250508,7.39,7.36,down
15033,605500,20250512,7.29,7.26,down
15034,605500,20250520,7.51,7.43,down
15035,605507,20250508,19.12,19.21,up
15036,605507,20250529,20.11,20.33,up
15037,605555,20250507,20.54,21.36,up
15038,605555,20250517,21.2,20.94,down
15039,605566,20250515,19.51,19.51,up
15040,605566,20250517,19.51,19.46,down
15041,605566,20250519,19.46,19.75,up
15042,605566,20250522,19.53,19.38,down
15043,605567,20250510,9.55,9.47,down
15044,605567,20250513,9.42,9.46,up
15045,605567,20250520,10.03,9.82,down
15046,605577,20250516,12.35,12.45,up
15047,605580,20250509,11.24,11.27,up
15048,605580,20250520,11.53,11.54,up
15049,605580,20250528,11.04,11.17,up
15050,605588,20250501,46.96,48.58,up
15051,605588,20250506,48.58,48.5,down
15052,605588,20250517,48.88,48.84,down
15053,605588,20250529,47.49,45.4,down
15054,605589,20250507,27.29,27.3,up
15055,605589,20250508,27.3,27.67,up
15056,605589,20250513,27.38,27.41,up
15057,605589,20250520,26.65,26.73,up
15058,605589,20250523,26.11,25.91,down
15059,605589,20250528,25.87,26.55,up
15060,605598,20250508,20.84,20.74,down
15061,605598,20250520,21.05,20.98,down
15062,605598,20250531,20.91,20.96,up
15063,605599,20250523,14.89,14.74,down
15064,605599,20250529,16.2,15.46,down
15065,688001,20250507,25.56,26.36,up
15066,688002,20250510,58.07,59.78,up
15067,688002,20250521,58.35,58.62,up
15068,688002,20250531,60.8,61.18,up
15069,688003,20250510,51.77,52.3,up
15070,688003,20250520,46.48,46.48,up
15071,688003,20250531,48.8,48.55,down
15072,688004,20250508,17.86,17.73,down
15073,688004,20250509,17.73,17.7,down
15074,688004,20250522,19.99,19.52,down
15075,688004,20250523,19.52,19.64,up
15076,688004,20250530,19.6,19.82,up
15077,688005,20250501,19.96,20.19,up
15078,688005,20250530,18.31,18.24,down
15079,688006,20250508,17.47,17.22,down
15080,688006,20250509,17.22,17.72,up
15081,688006,20250520,17.45,17.55,up
15082,688007,20250501,14.1,14.57,up
15083,688007,20250515,14.4,14.45,up
15084,688007,20250521,14.29,14.08,down
15085,688007,20250523,13.87,13.9,up
15086,688008,20250501,76.82,78.92,up
15087,688008,20250507,78.82,77.83,down
15088,688008,20250515,78.16,77.6,down
15089,688009,20250507,5.18,5.19,up
15090,688009,20250523,5.04,5.03,down
15091,688009,20250531,5.02,5.06,up
15092,688010,20250507,41.21,41.02,down
15093,688010,20250508,41.02,38.65,down
15094,688010,20250510,38.65,38.52,down
15095,688010,20250520,34.55,32.98,down
15096,688011,20250508,20.56,19.14,down
15097,688011,20250517,18.73,18.68,down
15098,688012,20250506,188.88,189.33,up
15099,688012,20250509,181.7,183.4,up
15100,688012,20250529,176.71,175.01,down
15101,688013,20250508,22.2,22.1,down
15102,688013,20250509,22.1,22.06,down
15103,688013,20250521,23.52,23.22,down
15104,688013,20250529,24.57,24.85,up
15105,688015,20250509,19.9,20.49,up
15106,688015,20250520,20.37,20.08,down
15107,688015,20250528,19.79,20.14,up
15108,688016,20250507,86.07,86.58,up
15109,688016,20250530,87.94,90.0,up
15110,688017,20250513,146.06,145.48,down
15111,688017,20250521,134.45,132.6,down
15112,688017,20250527,117.99,115.55,down
15113,688018,20250509,198.5,202.3,up
15114,688018,20250521,193.13,193.99,up
15115,688018,20250528,188.0,190.1,up
15116,688019,20250508,187.13,183.97,down
15117,688019,20250515,178.5,179.3,up
15118,688020,20250510,33.56,33.7,up
15119,688020,20250523,32.91,33.08,up
15120,688021,20250508,13.15,13.06,down
15121,688021,20250517,13.69,13.44,down
15122,688022,20250510,14.07,14.27,up
15123,688022,20250513,14.17,13.95,down
15124,688022,20250515,13.67,13.71,up
15125,688022,20250516,13.71,13.66,down
15126,688022,20250517,13.71,13.66,down
15127,688022,20250520,13.92,13.64,down
15128,688022,20250527,13.42,13.15,down
15129,688022,20250529,13.5,12.95,down
15130,688022,20250531,12.95,13.02,up
15131,688023,20250508,49.43,48.13,down
15132,688023,20250516,47.08,46.37,down
15133,688023,20250522,46.42,45.11,down
15134,688025,20250515,49.9,50.54,up
15135,688025,20250521,50.15,49.7,down
15136,688025,20250529,49.74,47.77,down
15137,688026,20250508,15.25,15.04,down
15138,688026,20250523,15.08,14.93,down
15139,688026,20250527,15.14,15.02,down
15140,688027,20250508,249.92,245.3,down
15141,688027,20250531,258.87,262.5,up
15142,688028,20250507,22.33,22.92,up
15143,688028,20250516,22.5,22.24,down
15144,688028,20250527,21.52,21.02,down
15145,688029,20250507,62.12,62.9,up
15146,688029,20250510,62.13,62.7,up
15147,688029,20250521,66.6,65.87,down
15148,688029,20250530,67.32,67.58,up
15149,688030,20250508,16.16,15.71,down
15150,688030,20250513,15.59,15.35,down
15151,688030,20250523,14.8,14.87,up
15152,688030,20250529,15.26,14.85,down
15153,688031,20250507,51.88,52.11,up
15154,688031,20250517,48.66,48.4,down
15155,688031,20250530,45.38,45.64,up
15156,688032,20250507,102.92,103.78,up
15157,688032,20250508,103.78,101.28,down
15158,688032,20250510,101.28,103.5,up
15159,688032,20250515,101.64,101.11,down
15160,688032,20250521,101.81,99.6,down
15161,688032,20250527,101.03,99.24,down
15162,688032,20250530,99.64,98.88,down
15163,688033,20250501,5.3,5.44,up
15164,688033,20250507,5.51,5.8,up
15165,688033,20250509,5.7,5.89,up
15166,688033,20250513,5.84,5.85,up
15167,688033,20250515,5.85,6.1,up
15168,688033,20250531,6.0,6.04,up
15169,688035,20250507,40.38,40.46,up
15170,688035,20250510,39.53,39.68,up
15171,688035,20250516,40.26,41.28,up
15172,688035,20250521,39.91,40.0,up
15173,688035,20250523,38.77,38.89,up
15174,688035,20250530,37.8,37.9,up
15175,688036,20250522,74.5,74.45,down
15176,688036,20250529,74.2,72.69,down
15177,688037,20250510,93.95,95.92,up
15178,688037,20250516,96.08,98.6,up
15179,688037,20250517,96.08,98.6,up
15180,688037,20250520,97.78,95.59,down
15181,688037,20250528,92.79,94.65,up
15182,688038,20250509,16.7,16.85,up
15183,688038,20250517,16.27,16.75,up
15184,688041,20250501,148.6,150.01,up
15185,688041,20250510,143.88,143.7,down
15186,688041,20250522,136.66,136.13,down
15187,688041,20250526,136.13,141.98,up
15188,688045,20250508,34.26,32.51,down
15189,688046,20250507,11.56,12.06,up
15190,688046,20250520,11.95,12.0,up
15191,688046,20250521,12.0,11.73,down
15192,688046,20250529,12.16,12.36,up
15193,688047,20250510,129.64,123.98,down
15194,688047,20250521,122.0,122.61,up
15195,688047,20250523,120.4,124.78,up
15196,688048,20250501,57.0,60.54,up
15197,688048,20250509,61.95,60.78,down
15198,688048,20250510,61.95,60.78,down
15199,688048,20250515,53.6,55.11,up
15200,688048,20250524,52.36,53.55,up
15201,688048,20250531,51.97,53.0,up
15202,688049,20250501,54.7,55.82,up
15203,688049,20250521,47.81,49.1,up
15204,688050,20250507,81.07,80.31,down
15205,688050,20250514,77.91,77.45,down
15206,688050,20250530,71.41,72.2,up
15207,688051,20250506,23.01,22.9,down
15208,688052,20250501,187.0,189.5,up
15209,688052,20250516,180.28,179.78,down
15210,688052,20250520,178.0,174.98,down
15211,688052,20250521,174.98,174.14,down
15212,688052,20250527,171.83,175.07,up
15213,688053,20250510,28.68,29.35,up
15214,688053,20250517,27.99,27.8,down
15215,688053,20250527,26.17,25.89,down
15216,688055,20250510,3.42,3.45,up
15217,688055,20250531,3.35,3.36,up
15218,688056,20250517,32.75,32.95,up
15219,688056,20250530,31.81,31.92,up
15220,688057,20250510,11.48,11.53,up
15221,688057,20250520,11.58,11.88,up
15222,688057,20250529,11.88,11.78,down
15223,688058,20250521,27.48,27.02,down
15224,688058,20250522,27.02,26.44,down
15225,688059,20250507,66.56,65.4,down
15226,688059,20250510,63.03,66.95,up
15227,688059,20250523,75.5,74.24,down
15228,688059,20250528,71.06,70.26,down
15229,688060,20250509,33.85,34.81,up
15230,688060,20250520,35.56,34.5,down
15231,688061,20250507,28.88,29.49,up
15232,688061,20250510,29.03,29.52,up
15233,688061,20250520,30.22,29.6,down
15234,688061,20250523,28.7,29.08,up
15235,688061,20250524,28.7,29.08,up
15236,688061,20250527,29.13,28.9,down
15237,688062,20250510,19.99,17.8,down
15238,688062,20250521,21.01,23.47,up
15239,688062,20250523,23.87,22.71,down
15240,688062,20250530,23.7,24.92,up
15241,688063,20250501,40.98,42.0,up
15242,688063,20250507,41.16,43.11,up
15243,688063,20250508,43.11,43.73,up
15244,688063,20250513,43.16,42.92,down
15245,688063,20250515,44.4,44.39,down
15246,688063,20250516,44.39,45.35,up
15247,688063,20250527,42.53,42.8,up
15248,688063,20250528,42.8,43.12,up
15249,688065,20250507,51.94,51.25,down
15250,688065,20250509,51.11,50.66,down
15251,688065,20250517,49.79,47.66,down
15252,688066,20250508,18.43,18.0,down
15253,688066,20250521,17.54,17.3,down
15254,688066,20250531,17.93,17.95,up
15255,688067,20250508,19.96,19.65,down
15256,688067,20250524,20.18,20.2,up
15257,688067,20250530,20.7,20.67,down
15258,688068,20250501,123.5,118.35,down
15259,688068,20250508,109.6,109.4,down
15260,688068,20250513,105.98,101.67,down
15261,688068,20250516,110.95,109.88,down
15262,688068,20250520,113.73,120.73,up
15263,688068,20250523,125.25,120.02,down
15264,688069,20250509,16.15,17.15,up
15265,688069,20250516,17.46,17.66,up
15266,688069,20250517,17.46,17.66,up
15267,688070,20250508,42.65,41.07,down
15268,688070,20250509,41.07,41.54,up
15269,688070,20250513,40.38,39.2,down
15270,688071,20250521,37.91,36.97,down
15271,688071,20250523,36.45,36.72,up
15272,688072,20250520,152.89,150.55,down
15273,688072,20250521,150.55,148.54,down
15274,688072,20250531,147.41,146.07,down
15275,688073,20250501,40.95,41.88,up
15276,688073,20250508,42.29,41.24,down
15277,688073,20250515,41.79,41.42,down
15278,688073,20250529,44.31,43.79,down
15279,688075,20250516,36.34,36.54,up
15280,688075,20250523,37.64,37.48,down
15281,688076,20250501,52.95,53.4,up
15282,688076,20250516,54.4,54.83,up
15283,688076,20250524,53.76,49.59,down
15284,688076,20250528,48.51,48.79,up
15285,688077,20250509,25.08,25.26,up
15286,688077,20250516,26.13,25.3,down
15287,688077,20250529,24.8,23.85,down
15288,688078,20250509,31.84,32.13,up
15289,688078,20250513,31.82,31.8,down
15290,688078,20250517,31.06,31.36,up
15291,688079,20250516,8.82,8.88,up
15292,688080,20250507,44.39,45.18,up
15293,688080,20250513,44.65,44.35,down
15294,688080,20250516,43.02,42.71,down
15295,688081,20250527,19.24,18.79,down
15296,688082,20250507,106.81,106.55,down
15297,688082,20250522,101.43,100.06,down
15298,688082,20250530,101.31,106.61,up
15299,688083,20250501,94.38,95.7,up
15300,688083,20250507,95.08,95.32,up
15301,688083,20250513,96.34,96.5,up
15302,688083,20250530,92.6,98.74,up
15303,688084,20250510,70.62,74.0,up
15304,688084,20250527,67.41,65.85,down
15305,688085,20250509,20.43,20.71,up
15306,688085,20250510,20.43,20.71,up
15307,688085,20250513,20.79,20.5,down
15308,688085,20250521,20.09,19.79,down
15309,688087,20250508,23.82,23.53,down
15310,688087,20250509,23.53,23.9,up
15311,688087,20250513,24.46,24.26,down
15312,688087,20250521,23.51,23.5,down
15313,688087,20250530,24.08,24.25,up
15314,688088,20250501,45.3,47.27,up
15315,688088,20250508,46.6,45.86,down
15316,688088,20250510,45.86,45.6,down
15317,688088,20250513,45.62,45.88,up
15318,688088,20250516,45.6,43.9,down
15319,688088,20250521,44.1,44.61,up
15320,688089,20250507,25.74,25.95,up
15321,688089,20250509,25.2,25.32,up
15322,688089,20250530,26.03,26.21,up
15323,688090,20250508,43.23,41.71,down
15324,688090,20250517,44.26,45.16,up
15325,688090,20250520,44.98,43.77,down
15326,688090,20250524,43.8,45.89,up
15327,688091,20250521,41.38,41.56,up
15328,688091,20250530,42.82,43.25,up
15329,688092,20250507,21.15,21.52,up
15330,688092,20250510,21.17,21.53,up
15331,688092,20250513,21.3,21.0,down
15332,688092,20250520,21.79,21.56,down
15333,688093,20250509,26.35,26.5,up
15334,688093,20250530,25.65,26.54,up
15335,688095,20250507,69.45,71.2,up
15336,688095,20250510,70.8,70.0,down
15337,688095,20250520,66.14,66.0,down
15338,688095,20250527,63.19,63.3,up
15339,688096,20250510,18.17,18.79,up
15340,688096,20250515,19.3,17.49,down
15341,688096,20250516,17.49,17.5,up
15342,688096,20250517,17.49,17.5,up
15343,688097,20250507,25.9,26.52,up
15344,688097,20250515,25.21,25.21,up
15345,688097,20250517,25.21,25.06,down
15346,688097,20250520,25.3,25.11,down
15347,688097,20250530,24.89,24.49,down
15348,688098,20250507,5.7,5.72,up
15349,688098,20250508,5.72,5.71,down
15350,688098,20250521,6.05,5.84,down
15351,688098,20250524,5.74,5.77,up
15352,688099,20250501,72.2,72.98,up
15353,688099,20250507,72.02,71.78,down
15354,688099,20250508,71.78,70.2,down
15355,688099,20250510,70.2,71.87,up
15356,688100,20250507,36.0,35.83,down
15357,688100,20250512,35.87,35.8,down
15358,688101,20250507,13.07,13.19,up
15359,688101,20250510,13.09,13.11,up
15360,688101,20250515,13.02,13.01,down
15361,688102,20250515,11.68,11.63,down
15362,688102,20250516,11.63,11.59,down
15363,688102,20250517,11.63,11.59,down
15364,688102,20250521,11.61,11.27,down
15365,688102,20250522,11.27,11.29,up
15366,688102,20250531,12.34,13.11,up
15367,688103,20250507,53.49,53.66,up
15368,688103,20250513,52.77,52.41,down
15369,688103,20250520,51.96,51.14,down
15370,688105,20250509,22.15,22.04,down
15371,688105,20250520,22.37,22.27,down
15372,688105,20250528,21.22,21.93,up
15373,688106,20250512,18.03,17.91,down
15374,688106,20250517,17.65,18.29,up
15375,688106,20250524,17.69,17.69,up
15376,688106,20250528,18.35,18.39,up
15377,688107,20250508,28.0,27.16,down
15378,688107,20250514,27.23,26.7,down
15379,688107,20250515,26.7,26.8,up
15380,688107,20250521,26.82,26.56,down
15381,688107,20250531,26.58,27.29,up
15382,688108,20250510,9.79,9.77,down
15383,688108,20250520,9.93,9.94,up
15384,688108,20250529,11.06,11.05,down
15385,688109,20250501,28.55,29.13,up
15386,688109,20250507,29.5,29.48,down
15387,688109,20250523,26.65,27.06,up
15388,688110,20250501,31.25,32.31,up
15389,688110,20250510,31.88,33.3,up
15390,688110,20250516,33.69,34.15,up
15391,688110,20250527,33.76,31.6,down
15392,688111,20250515,290.03,290.45,up
15393,688111,20250530,281.79,279.23,down
15394,688112,20250516,36.8,36.28,down
15395,688112,20250523,34.69,34.61,down
15396,688112,20250528,34.58,34.95,up
15397,688112,20250530,34.58,34.56,down
15398,688113,20250508,34.57,33.93,down
15399,688113,20250509,33.93,34.5,up
15400,688113,20250521,35.06,33.89,down
15401,688113,20250528,34.12,34.47,up
15402,688114,20250520,74.31,73.93,down
15403,688114,20250527,72.68,71.29,down
15404,688114,20250530,70.52,70.5,down
15405,688115,20250510,38.17,43.72,up
15406,688115,20250515,41.95,43.87,up
15407,688115,20250516,43.87,45.43,up
15408,688115,20250520,43.58,43.21,down
15409,688115,20250530,42.0,42.38,up
15410,688116,20250507,44.04,44.61,up
15411,688116,20250516,43.22,43.74,up
15412,688116,20250520,44.01,45.0,up
15413,688116,20250523,42.28,41.91,down
15414,688116,20250529,42.03,41.26,down
15415,688117,20250508,31.86,31.86,up
15416,688117,20250515,32.62,34.99,up
15417,688117,20250516,34.99,34.96,down
15418,688118,20250508,26.41,24.82,down
15419,688118,20250516,23.85,24.05,up
15420,688118,20250527,22.71,22.06,down
15421,688119,20250508,3.85,3.82,down
15422,688119,20250509,3.82,3.88,up
15423,688119,20250521,3.86,3.79,down
15424,688119,20250523,3.78,3.87,up
15425,688119,20250524,3.78,3.87,up
15426,688119,20250528,3.95,3.97,up
15427,688120,20250520,155.32,154.3,down
15428,688120,20250521,154.3,152.8,down
15429,688120,20250528,147.95,152.12,up
15430,688120,20250530,147.82,153.8,up
15431,688121,20250508,11.41,11.29,down
15432,688121,20250516,11.27,11.39,up
15433,688121,20250530,12.35,12.19,down
15434,688122,20250520,49.26,49.31,up
15435,688123,20250508,76.36,75.85,down
15436,688123,20250520,76.87,75.86,down
15437,688123,20250527,70.69,70.7,up
15438,688123,20250528,70.7,72.71,up
15439,688125,20250510,35.8,36.25,up
15440,688125,20250517,35.95,35.28,down
15441,688125,20250520,35.98,35.8,down
15442,688125,20250523,34.09,34.46,up
15443,688125,20250527,33.6,33.49,down
15444,688126,20250508,18.22,17.9,down
15445,688126,20250521,18.23,18.62,up
15446,688127,20250508,24.16,23.81,down
15447,688127,20250516,23.25,23.11,down
15448,688127,20250526,22.3,21.57,down
15449,688128,20250506,24.75,24.34,down
15450,688128,20250508,24.37,24.73,up
15451,688128,20250510,24.73,25.91,up
15452,688128,20250513,25.58,25.6,up
15453,688128,20250529,24.82,24.72,down
15454,688128,20250530,24.72,24.46,down
15455,688129,20250520,24.82,24.65,down
15456,688130,20250507,27.17,27.39,up
15457,688130,20250509,26.1,26.31,up
15458,688130,20250514,25.8,25.32,down
15459,688130,20250515,25.32,25.37,up
15460,688130,20250516,25.37,25.63,up
15461,688131,20250507,40.25,41.25,up
15462,688131,20250508,41.25,40.83,down
15463,688131,20250510,40.83,40.16,down
15464,688131,20250516,38.98,39.0,up
15465,688131,20250521,39.73,37.26,down
15466,688131,20250523,38.97,38.53,down
15467,688131,20250529,38.26,44.1,up
15468,688131,20250530,44.1,44.91,up
15469,688131,20250531,44.1,44.91,up
15470,688132,20250501,18.82,19.45,up
15471,688132,20250508,20.47,20.22,down
15472,688132,20250517,20.52,21.5,up
15473,688132,20250526,18.19,18.22,up
15474,688132,20250527,18.22,17.74,down
15475,688132,20250528,17.74,18.16,up
15476,688132,20250530,17.89,17.43,down
15477,688133,20250515,22.23,22.54,up
15478,688133,20250516,22.54,22.65,up
15479,688133,20250521,21.84,21.65,down
15480,688135,20250531,19.08,19.14,up
15481,688136,20250508,35.48,34.96,down
15482,688136,20250509,34.96,33.99,down
15483,688136,20250513,35.21,34.23,down
15484,688136,20250524,41.61,40.27,down
15485,688136,20250527,42.65,46.8,up
15486,688137,20250508,33.55,33.22,down
